Player,Event,Rating
zhokiNg,IEM Sydney 2017 China and Mongolia Qualifier,1.32
zhokiNg,Razer Rising Stars South-East Asian League,1.26
zhokiNg,SL i-League Season 3 China Qualifier,1.37
zhokiNg,WESG 2016 World Finals,1.12
zhokiNg,China Top 2016,1.15
zhokiNg,WCA 2016 Finals,1.18
zhokiNg,DreamHack Masters Las Vegas 2017 Asia Closed Qualifier,1.08
zhokiNg,IGL 2016 - Grand Final,1.07
zhokiNg,ESEA Open Season 23 Asia,1.37
zhokiNg,WESG 2016 Asia-Pacific Regional Finals,1.32
zhokiNg,PGL Regional Minor Championship Asia - ELEAGUE Major 2017,1.06
zhokiNg,ZOTAC World Cup,1.14
zhokiNg,PGL eGG Minor China Qualifier,1.59
zhokiNg,WCA World Contest Championship,1.15
zhokiNg,WESG 2016 China Finals,1.49
zhokiNg,eXTREMESLAND 2016 Asia Finals,1.30
zhokiNg,Mr. Cat Masters Asian,1.22
zhokiNg,SL i-League StarSeries Season 2 Finals,1.14
zhokiNg,WCA Season 2 China Finals,1.24
zhokiNg,eXTREMESLAND 2016 China Regional Finals,1.38
zhokiNg,eSports Festival 2016,1.44
zhokiNg,ESEA Open Season 22 Asia,1.39
zhokiNg,SL i-League S2 China Finals,1.22
zhokiNg,E-Sports Festival CS:GO Tournament Closed Qualifier,1.47
zhokiNg,2016 D-Fire Lan Final,1.27
zhokiNg,Pro Gamer League 2016 Summer Finals,1.09
zhokiNg,NEA 2016 Finals ,1.10
zhokiNg,MixBOT Pro-League Golden,1.43
zhokiNg,H-Cup Season 1,1.37
zhokiNg,WCA Season 1 China Finals,0.63
zhokiNg,PGL KeSPA Regional Minor Championship Asia,1.25
zhokiNg,SL i-League Invitational China Qualifier,1.25
zhokiNg,PGL KeSPA Minor China Qualifier,1.37
zhokiNg,WCA Season 1 Qualifier,1.54
zhokiNg,DreamHack Masters Malmö 2016 Asia Closed Qualifier,1.11
zhokiNg,IEM Taipei 2016,0.99
zhokiNg,SL i-League StarSeries XIV Finals,0.88
zhokiNg,SL i-League StarSeries XIV China Finals,0.95
zhokiNg,SoStronk KOTH Asia #2,1.47
zhokiNg,SoStronk Challenger Asia #1,1.02
zhokiNg,Fulcrum Gamers League,0.94
zhokiNg,SL i-League StarSeries XIV,1.13
zhokiNg,MixBOT Pro-League Invite Season 1,1.29
zhokiNg,DreamHack Open Cluj-Napoca 2015 Asian pre-qualifier,1.54
zhokiNg,World Championships 2015 Asian Qualifier,1.13
zhokiNg,ESL One Cologne 2015 Asian Qualifier,1.03
zhokiNg,ESWC 2015,1.06
zhokiNg,Rising Stars Asia #1,0.63
zhokiNg,ESWC 2014 China LAN Qualifier,1.01
zhokiNg,Showmatch CS:GO,0.91
zhokiNg,WCA Season 2 China Qualifier,1.57
zhokiNg,H-Cup Season 2,1.24
zhokiNg,IGL Lan Final,0.97
zhokiNg,G-League Lan Final,0.91
zhokiNg,ESWC 2016 China Qualifier,1.17
NAF,IEM Sydney 2019,1.23
NAF,BLAST Pro Series Miami 2019,1.24
NAF,ESL Pro League Season 9 Americas,1.27
NAF,BLAST Pro Series São Paulo 2019,1.10
NAF,ECS Season 7 North America Week 1,1.18
NAF,IEM Katowice 2019,1.00
NAF,iBUYPOWER Masters 2019,1.30
NAF,ESL Pro League Season 8 Finals,1.31
NAF,SuperNova CS:GO Malta,1.31
NAF,ECS Season 6 Finals,0.90
NAF,IEM Chicago 2018,1.10
NAF,EPICENTER 2018,1.32
NAF,ECS Season 6 North America,1.09
NAF,ESL Pro League Season 8 North America,1.13
NAF,ESL One New York 2018,1.14
NAF,FACEIT Major 2018,1.24
NAF,FACEIT Major 2018 Main Qualifier,1.13
NAF,ELEAGUE CS:GO Premier 2018,1.23
NAF,ESL One Cologne 2018,1.01
NAF,ESL One Belo Horizonte 2018,1.10
NAF,ECS Season 5 Finals,1.30
NAF,StarSeries i-League Season 5,1.16
NAF,ESL Pro League Season 7 Finals,1.10
NAF,DreamHack Masters Marseille 2018,1.06
NAF,IEM Sydney 2018 North America Closed Qualifier,1.14
NAF,iBUYPOWER Invitational Spring 2018,1.14
NAF,ECS Season 5 North America,1.09
NAF,IEM Katowice 2018,1.20
NAF,StarSeries i-League Season 4,1.23
NAF,ESL Pro League Season 7 North America,1.21
NAF,cs_summit 2,1.23
NAF,StarSeries i-League Season 4 North America Qualifier,1.40
NAF,IEM Katowice 2018 North America Closed Qualifier,1.43
NAF,ELEAGUE Major 2018 Main Qualifier,1.20
NAF,IEM Oakland 2017,1.34
NAF,iBUYPOWER Masters 2017,1.36
NAF,SL i-League Invitational Shanghai 2017,1.29
NAF,Asia Minor - ELEAGUE Major 2018,1.49
NAF,DreamHack Open Denver 2017,1.08
NAF,ECS Season 4 North America,1.23
NAF,IEM Oakland 2017 North America Closed Qualifier,1.34
NAF,CyberPowerPC Extreme Gaming Series Fall 2017,1.13
NAF,DreamHack Open Denver 2017 North America Closed Qualifier,1.18
NAF,ELEAGUE CS:GO Premier 2017,0.75
NAF,ESL Pro League Season 6 North America,1.23
NAF,ESL One Cologne 2017,1.07
NAF,PGL Major Krakow 2017 Main Qualifier,1.20
NAF,ECS Season 3 Finals,0.79
NAF,CyberPowerPC Extreme Gaming Series Spring 2017,1.22
NAF,ESL Pro League Season 5 Finals,1.14
NAF,Subaru Invitational 2017,1.02
NAF,IEM Sydney 2017,1.31
NAF,cs_summit Spring 2017,1.08
NAF,ECS Season 3 North America,1.18
NAF,iBUYPOWER Invitational Spring 2017,0.98
NAF,IEM Katowice 2017,1.10
NAF,DreamHack Masters Las Vegas 2017,0.77
NAF,SL i-League Season 3 North America Qualifier,1.21
NAF,ESL Pro League Season 5 North America,1.13
NAF,ELEAGUE Major 2017,0.97
NAF,ELEAGUE Major Main Qualifier,1.25
NAF,ECS Season 2 Finals,1.07
NAF,DreamHack ZOWIE Open Winter 2016,1.00
NAF,Northern Arena 2016 - Montreal,1.08
NAF,ESL Pro League Season 4 Finals,0.95
NAF,ELEAGUE Season 2,1.29
NAF,ECS Season 2 North America,1.13
NAF,ESL One New York 2016,1.13
NAF,iBUYPOWER Invitational Fall 2016,1.02
NAF,ELEAGUE Season 2 North America Closed Qualifier,1.44
NAF,ESL One New York 2016 North America Qualifier,1.08
NAF,Northern Arena 2016 - Toronto,0.93
NAF,CyberPowerPC Summer 2016 Pro Series,1.10
NAF,ESL Pro League Season 4 - North America,1.12
NAF,SL i-League S2 Americas Qualifier,1.03
NAF,ESL One Cologne 2016,0.71
NAF,ESL One Cologne 2016 Main Qualifier,1.16
NAF,ELEAGUE Season 1,1.00
NAF,MLG Regional Minor Championship Americas,1.23
NAF,ESL Pro League Season 3 Finals,0.98
NAF,CEVO Gfinity Professional Season 9 Finals,1.04
NAF,ECS Season 1,1.10
NAF,iBUYPOWER Invitational Spring 2016,0.83
NAF,DreamHack Masters Malmö 2016 NA Closed Qualifier,1.20
NAF,CEVO Gfinity Professional Season 9,1.34
NAF,IEM Katowice 2016 NA Qualifier,1.13
NAF,ESL Pro League Season 3,1.05
NAF,MLG Columbus 2016 Last Chance NA pre-qualifier,1.27
NAF,MLG Americas Minor Championship,1.09
NAF,ELEAGUE Road to Vegas,1.36
NAF,ELEAGUE Road to Vegas Closed NA Qualifier,1.21
NAF,ESL ESEA Pro League Season 2 Finals,0.90
NAF,iBUYPOWER Cup 2015,0.85
NAF,CEVO Professional Season 8 Finals,0.97
NAF,SL i-League StarSeries XIV,1.53
NAF,World Championships 2015,1.17
NAF,ESL ESEA Pro League Season 2,1.06
NAF,RGN Freedom Cup,1.14
NAF,FACEIT League 2015 Stage 3 NA Closed Qualifier,0.96
NAF,iBUYPOWER Invitational Fall 2015,1.09
NAF,DreamHack Open Cluj-Napoca 2015 NA pre-qualifier,1.12
NAF,CEVO Professional Season 8,1.16
NAF,CEVO Professional Season 8 Placement NA,1.38
NAF,ESL One Cologne 2015 NA Qualifier,0.93
NAF,ESL ESEA Pro League Season 1 Finals,0.90
NAF,RGN Pro Series NA,1.00
NAF,FACEIT League 2015 Stage 2,0.89
NAF,FACEIT League 2015 Stage 2 NA Qualifier,1.22
NAF,CS Select #11,1.24
NAF,ESL ESEA Pro League Season 1,1.20
NAF,CEVO Professional Season 7,1.26
NAF,FACEIT League 2015 Stage 1,1.11
NAF,ESL One Katowice 2015 Main Qualifier,0.71
NAF,MLG X-Games Aspen 2015,0.58
NAF,G2A.com December Cup Powered by FACEIT NA,0.88
NAF,ESEA Invite Season 17 Global Finals,1.18
NAF,ESEA Invite Season 17 All-Star,0.94
NAF,CS:GO Legends Series NA #1,0.78
NAF,DreamHack Winter 2014 NA Closed Qualifier,0.80
NAF,FACEIT League NA Season 2,1.00
faveN,DreamHack Open Summer 2019 Europe Closed Qualifier,0.97
faveN,ESEA MDL Season 31 Europe,0.94
faveN,ESL One Cologne 2019 Europe Open Qualifier 2,1.25
faveN,Copenhagen Games 2019,1.04
faveN,Charleroi Esports,1.17
faveN,ESL Meisterschaft Spring 2019 Finals,1.24
faveN,United Masters League Finals,1.09
faveN,GG.BET Sydney Invitational,0.83
faveN,DreamHack Masters Dallas 2019 Europe Open Qualifier,0.98
faveN,Charleroi Esports Europe Qualifier 1,0.96
faveN,ECS Season 7 Europe Pinnacle Cup,0.99
faveN,ECS Season 7 Europe Challenger Cup Open Qualifier 2,1.20
faveN,DreamHack Leipzig WinterNational,1.15
faveN,IEM Sydney 2019 Europe Open Qualifier 2,0.48
faveN,IEM Sydney 2019 Europe Open Qualifier 1,1.34
faveN,ESEA MDL Season 30 Europe,1.06
faveN,ESL Meisterschaft Winter 2018 Finals,0.88
faveN,Europe Minor Closed Qualifier - IEM Katowice 2019,1.05
faveN,Bucharest Gaming Week Invitational by ESL,0.63
faveN,StarSeries i-League Season 7 Europe Qualifier,1.17
faveN,Bucharest Gaming Week Invitational by ESL Closed Qualifier,1.15
faveN,Rivalry.gg Rising Stars,1.03
faveN,United Masters League,1.17
faveN,Europe Minor Open Qualifier 1 - IEM Katowice 2019,1.20
faveN,DreamHack Open Atlanta 2018 Europe Closed Qualifier,1.25
faveN,DreamHack Open Atlanta 2018 Europe Open Qualifier,1.54
faveN,StarSeries i-League Season 6,0.99
faveN,Toyota Master Bangkok 2018 Europe Qualifier,0.87
faveN,Games Clash Masters 2018,0.84
faveN,GG.BET Shuffle - IEM Chicago Qualifier,0.93
faveN,ESEA MDL Season 29 Europe,1.14
faveN,ESL Meisterschaft Summer 2018 Finals,1.25
faveN,GG.BET Summer Europe,1.16
faveN,Thunderpick Invitational #3,1.21
faveN,99Damage League Season 9,1.11
faveN,OGA Counter PIT Season 3,1.13
faveN,X-BET.co Invitational 3,1.24
faveN,StarSeries i-League Season 6 Europe Qualifier,1.35
faveN,Europe Minor Closed Qualifier - FACEIT Major 2018,1.11
faveN,ESL One New York 2018 Europe Open Qualifier,1.12
faveN,Europe Minor Open Qualifier #3 - FACEIT Major 2018,1.52
faveN,Fusion.bet Masters II,1.24
faveN,CBE 2018 Europe Open Qualifier #2,1.12
faveN,ZOTAC Cup Masters 2018 Europe Closed Qualifier,1.06
faveN,ESEA MDL Season 28 Europe,1.28
faveN,PMU Challenge 2018 Connectesport Qualifier,1.34
faveN,Thunderpick Invitational #2,1.05
faveN,ESL One Cologne 2018 Europe Open Qualifier,1.40
faveN,99Damage League Season 8,1.24
faveN,Gamdom Premier,1.21
faveN,esportsbetting.com Launch Invitational,1.31
faveN,GOCASE Challenge,1.12
faveN,DreamHack Open Austin 2018 Europe Closed Qualifier,1.20
faveN,DMarket.com Spring Cup,1.29
faveN,DreamHack Open Austin 2018 Europe Open Qualifier,1.51
faveN,ESL Meisterschaft Spring 2018 Finals,1.36
faveN,ESEA Main Season 27 Europe,1.29
faveN,IEM Sydney 2018 Europe Open Qualifier,0.91
faveN,DreamHack Masters Marseille 2018 Europe Closed Qualifier,0.96
faveN,DreamHack Masters Marseille 2018 Europe Open Qualifier,1.47
faveN,Gfinity Winter Series 2018 Europe,1.40
faveN,CSesport.com Cup #3,1.22
faveN,Play2Live Cryptomasters Qualifier,1.07
faveN,ECS Season 5 West/Central Europe Qualifier,0.80
faveN,DaddySkins Western League,0.89
faveN,German Clash Season 2 Finals,1.21
faveN,99Damage League Season 6,1.01
faveN,iiyama CS:GO HomeMasters #3 Finals,0.80
faveN,ESEA Main Season 25 Europe,0.96
faveN,iiyama CS:GO HomeMasters #3,1.15
Gratisfaction,IEM Sydney 2019,0.75
Gratisfaction,StarSeries i-League Season 7,0.98
Gratisfaction,IEM Katowice 2019,0.94
Gratisfaction,IEM Katowice 2019 Main Qualifier,1.19
Gratisfaction,Asia Minor - IEM Katowice 2019,1.06
Gratisfaction,ESL Pro League Season 8 Finals,1.09
Gratisfaction,Toyota Master Bangkok 2018,1.05
Gratisfaction,Asia Minor Oceania Closed Qualifier - IEM Katowice 2019,1.29
Gratisfaction,IEM Chicago 2018,0.95
Gratisfaction,StarSeries i-League Season 6,0.92
Gratisfaction,ECS Season 6 North America,1.03
Gratisfaction,ESL Pro League Season 8 North America,1.03
Gratisfaction,ESEA MDL Season 29 Australia,1.36
Gratisfaction,DreamHack Masters Stockholm 2018,0.93
Gratisfaction,ESL Australia & NZ Championship Season 7,1.28
Gratisfaction,IEM Shanghai 2018,0.99
Gratisfaction,DreamHack Masters Stockholm 2018 Asia Closed Qualifier,1.41
Gratisfaction,IEM Shanghai 2018 Oceania Closed Qualifier,1.31
Gratisfaction,DreamHack Masters Stockholm 2018 Oceania Open Qualifier,1.26
Gratisfaction,ESL Australia & NZ Championship Season 6 Finals,1.25
Gratisfaction,AOC CyberGamer Premier League Winter 2018,1.27
Gratisfaction,Asia Minor Oceania Open Qualifier - FACEIT Major 2018,0.69
Gratisfaction,ESEA MDL Season 28 Australia,1.21
Gratisfaction,ESL Pro League Season 7 Finals,0.99
Gratisfaction,IEM Sydney 2018,1.08
Gratisfaction,ESL Pro League Season 7 Asia-Pacific,1.30
Gratisfaction,IEM Sydney 2018 Oceania Closed Qualifier,1.49
Gratisfaction,ESL Pro League Season 7 Oceania Closed Qualifier,1.31
Gratisfaction,CS:GO Asia Summit 2018,1.04
Gratisfaction,Alpha Invitational Season 1 Finals,1.05
Gratisfaction,WESG 2017 World Finals,1.03
Gratisfaction,ESL Australia & NZ Championship Season 6,1.29
Gratisfaction,Western Digital CyberGamer Premier League Autumn 2018,1.35
Gratisfaction,Alpha Invitational Season 1,1.55
Gratisfaction,ESEA MDL Season 27 Australia,1.35
Gratisfaction,IEM Katowice 2018 Oceania Closed Qualifier,1.44
Gratisfaction,WESG 2017 Asia-Pacific Regional Finals,1.39
Gratisfaction,ROG MASTERS 2017 Grand Finals,1.14
Gratisfaction,ZEN League Season 2 Finals,1.12
Gratisfaction,AOC CyberGamer Premier League Spring 2017 Finals,1.28
Gratisfaction,ROG MASTERS 2017 Asia-Pacific Regional Finals,1.04
Gratisfaction,ESEA MDL Season 26 Australia,1.37
Gratisfaction,ESEA Season 25 MDL Global Challenge,1.27
Gratisfaction,ZEN League Season 2,1.22
Gratisfaction,eXTREMESLAND 2017 ANZ Regional Finals,1.16
Gratisfaction,AOC CyberGamer Premier League Spring 2017,1.23
Gratisfaction,ROG MASTERS 2017 Australian Open Qualifier,1.05
Gratisfaction,Unikrn TV Australian Showdown,1.12
Gratisfaction,WCA 2017 Asia-Pacific Closed Qualifier,0.92
Gratisfaction,AOC CyberGamer Premier League Winter 2017 Finals,0.90
Gratisfaction,DreamHack Masters Malmö 2017 Asia-Oceania Closed Qualifier,0.80
Gratisfaction,ZEN Esports Network League Season 1 Finals,1.17
Gratisfaction,ESEA MDL Season 25 Australia,1.18
Gratisfaction,Asia Minor - PGL Major Krakow 2017,1.03
Gratisfaction,AOC CyberGamer Premier League Winter 2017,1.21
Gratisfaction,Asia Minor Oceania Qualifier - PGL Major Krakow 2017,1.16
Gratisfaction,Acer CyberGamer Premier League Autumn 2017 Finals,0.87
Gratisfaction,IEM Sydney 2017 ANZ Closed Qualifier,1.13
Gratisfaction,ZEN Esports Network League Season 1,1.05
Gratisfaction,Acer CyberGamer Premier League Autumn 2017,0.97
Gratisfaction,ZEN Esports Network League Season 1 ANZ Offline Qualifier,1.11
Gratisfaction,Acer CyberGamer Premier League Autumn 2017 FFYI Qualifier,1.06
Gratisfaction,WCA 2016 Finals,1.00
Gratisfaction,ESEA MDL Season 23 Oceania,0.96
Gratisfaction,ESL Australia & NZ Championship Season 2 Finals,1.05
Gratisfaction,PGL eGG Minor Oceania Qualifier,1.10
Gratisfaction,ROG MASTERS 2016 Oceania Qualifier,1.63
Gratisfaction,ESL Australia & NZ Championship Season 2,1.12
Gratisfaction,CyberGamer Oceania Esports Masters,1.23
Gratisfaction,World Championships 2016 Oceanic Qualifier,0.94
Gratisfaction,PGL KeSPA Minor Oceania Qualifier,0.71
Gratisfaction,FACEIT League 2015 Stage 3 OCE Closed Qualifier,0.98
Gratisfaction,Showmatch CS:GO,1.18
Gratisfaction,EB Expo Sydney 2016 Qualifier #3,1.11
Gratisfaction,WESG 2016 New Zealand,1.46
Gratisfaction,ESL Australia & NZ Championship Season 2 Open Qualifier,1.26
Maluk3,ESEA MDL Season 31 North America,1.36
Maluk3,ESL One Cologne 2019 North America Open Qualifier 1,1.35
Maluk3,DreamHack Masters Dallas 2019 North America Open Qualifier,1.31
Maluk3,DreamHack Open Rio 2019 North America Closed Qualifier,1.19
Maluk3,ECS Season 7 North America Pinnacle Cup,1.05
Maluk3,IEM Sydney 2019 North America Open Qualifier 2,1.29
Maluk3,IEM Sydney 2019 North America Open Qualifier 1,1.17
Maluk3,Americas Minor - IEM Katowice 2019,1.04
Maluk3,ESEA MDL Season 30 North America,1.08
Maluk3,Americas Minor North America Closed Qualifier - IEM Katowice 2019,1.15
Maluk3,StarSeries i-League Season 7 North America Qualifier,1.27
Maluk3,WESG 2018 Brazil Qualifier 2,1.28
Maluk3,Toyota Master Bangkok 2018,1.06
Maluk3,Americas Minor North America Open Qualifier 2 - IEM Katowice 2019,1.18
Maluk3,DreamHack Open Winter 2018 North America Closed Qualifier,0.74
Maluk3,DreamHack Open Winter 2018 North America Open Qualifier,2.10
Maluk3,Americas Minor North America Open Qualifier 1 - IEM Katowice 2019,0.95
Maluk3,DreamHack Open Atlanta 2018 North America Closed Qualifier,0.94
Maluk3,Toyota Master Bangkok 2018 North America Qualifier,1.45
Maluk3,ECS Season 6 North America Challenger Cup,0.83
Maluk3,ESEA MDL Season 29 North America,1.18
Maluk3,Gfinity Spring Series 2018 North America,1.34
Maluk3,ESEA MDL Season 28 North America Relegation,1.29
Maluk3,IEM Chicago 2018 North America Closed Qualifier,1.09
Maluk3,IEM Chicago 2018 North America Open Qualifier,1.57
Maluk3,MSI MGA North America Closed Qualifier,1.12
Maluk3,Fragadelphia 12,1.37
Maluk3,ESEA Advanced Season 28 North America,1.50
Maluk3,MSI MGA North America Open Qualifier #2,1.68
Maluk3,StarSeries i-League Season 6 North America Qualifier,1.00
Maluk3,DreamHack Masters Stockholm 2018 North America Closed Qualifier,0.81
Maluk3,DreamHack Masters Stockholm 2018 North America Open Qualifier,1.34
Maluk3,Americas Minor North America Closed Qualifier - FACEIT Major 2018,1.15
Maluk3,ESL One New York 2018 North America Open Qualifier,0.79
Maluk3,ZOTAC Cup Masters 2018 North America Closed Qualifier,1.22
Maluk3,ESL One Cologne 2018 North America Open Qualifier,1.32
Maluk3,WCA 2017 Finals,1.06
Maluk3,StarSeries i-League Season 5 North America Qualifier,1.16
Maluk3,DreamHack Open Austin 2018 North America Closed Qualifier,0.92
Maluk3,DreamHack Open Austin 2018 North America Open Qualifier,1.86
Maluk3,ESL One Belo Horizonte North America Open Qualifier,1.02
Maluk3,DreamHack Open Tours 2018 North America Closed Qualifier,0.66
Maluk3,DreamHack Open Tours 2018 North America Open Qualifier,1.07
Maluk3,IEM Sydney 2018 North America Closed Qualifier,1.14
Maluk3,IEM Sydney 2018 North America Open Qualifier,1.23
Maluk3,DreamHack Masters Marseille 2018 North America Open Qualifier,1.04
Maluk3,Gfinity Winter Series 2018 North America,1.24
Maluk3,WESG 2017 World Finals,1.03
Maluk3,ECS Season 5 North America Challenger Cup,1.09
Maluk3,ECS Season 5 North America Closed Qualifier,1.18
Maluk3,ECS Season 5 North America Qualifier #4,1.14
Maluk3,ECS Season 5 North America Qualifier #3,1.08
Maluk3,WESG 2017 South America Regional Finals,1.18
Maluk3,Legion Challenge 2017,1.17
Maluk3,ESEA Open Season 26 Brazil,1.13
Maluk3,WESG 2017 Brazil,0.95
Maluk3,Americas Minor - ELEAGUE Major 2018,0.99
Maluk3,Americas Minor South America Open Qualifier - ELEAGUE Major 2018,1.09
Maluk3,WCA 2017 South America Finals,0.98
Maluk3,ESL Brazil Premier League #4,0.88
Maluk3,ESEA Season 25 MDL Global Challenge,1.14
Maluk3,Alienware Liga Pro Gamers Club - AUG/17,1.15
Maluk3,mmbets.net Stars Challenge South America,1.03
Maluk3,ESEA Open Season 25 Brazil,1.49
Maluk3,Alienware Liga Pro Gamers Club - JUL/17,1.15
Maluk3,Copa Brasil 2017 Finals,1.40
Maluk3,Gamers Club Masters 2017,1.33
Maluk3,Liga PRO Alienware GamersClub JUN/17,1.01
Maluk3,ESL Brazil Premier League #3,1.10
Maluk3,Liga PRO Alienware GamersClub MAY/17,1.17
Maluk3,Americas Minor South America Qualifier - PGL Major Krakow 2017,0.65
Maluk3,Liga PRO Alienware GamersClub APR/17,1.05
Maluk3,Liga PRO Alienware GamersClub MAR/17,1.19
Maluk3,Liga PRO Alienware GamersClub FEB/17,1.29
Maluk3,Liga PRO GamersClub - JAN/17,1.35
Maluk3,WESG 2016 World Finals,0.93
Maluk3,Liga PRO GamersClub - NOV/16,1.10
Maluk3,ESEA Open Season 23 Brazil,1.14
Maluk3,WCA 2016 Americas,1.07
Maluk3,Liga PRO GamersClub - OCT/16,1.18
Maluk3,Copa GO4Gold #1,1.21
Maluk3,WESG 2016 North & South Americas Regional Finals,1.03
Maluk3,WESG 2016 Brazil,0.96
Maluk3,Intel Gaming Challenge,0.89
Maluk3,Brasil Game Cup 2016,0.98
Maluk3,Liga PRO GamersClub - AUG/16,1.16
Maluk3,ESEA Open Season 22 Brazil,0.94
Maluk3,Liga PRO GamersClub - MAY/16,1.15
Maluk3,MLG Regional Minor South America Qualifier,1.09
Maluk3,Showmatch CS:GO,1.11
Maluk3,Liga PRO GamersClub - JUL/16,1.19
Maluk3,Liga PRO GamersClub - JUN/16,1.09
nex,IEM Sydney 2019,1.14
nex,ESL Pro League Season 9 Europe,0.97
nex,StarSeries i-League Season 7,0.99
nex,DreamHack Masters Dallas 2019 Europe Closed Qualifier,0.93
nex,IEM Katowice 2019,1.17
nex,IEM Sydney 2019 Europe Closed Qualifier,1.06
nex,WePlay! Lock and Load,0.76
nex,ESL Pro League Season 8 Finals,0.85
nex,SuperNova CS:GO Malta,1.27
nex,IEM Chicago 2018,1.04
nex,cs_summit 3,0.93
nex,StarSeries i-League Season 6,1.01
nex,ESL Pro League Season 8 Europe,1.19
nex,FACEIT Major 2018,1.04
nex,FACEIT Major 2018 Main Qualifier,1.07
nex,ESL One Cologne 2018,1.10
nex,ESL One New York 2018 Europe Closed Qualifier,1.18
nex,ESL One New York 2018 Europe Open Qualifier,1.35
nex,ESL One Belo Horizonte 2018,1.13
nex,ESEA Season 27 MDL Global Challenge,1.23
nex,ESEA MDL Season 27 Europe Finals,1.04
nex,Qi Invitational,0.89
nex,ESL One Belo Horizonte Europe Closed Qualifier,1.48
nex,WESG 2017 World Finals,1.17
nex,Play2Live Cryptomasters,0.93
nex,Play2live Showmatch by GameAgents,1.26
nex,IEM Katowice 2018 Europe Closed Qualifier,0.73
